USB4F00653_1:101,
644.974,-160.90575
645.173,-721.22212
645.371,-674.59742
645.569,-613.16871
645.768,-558.12431
645.966,232.92034
646.165,-118.7269
646.363,-329.76876
646.561,-222.09104
646.759,443.04666
646.958,-793.3192
647.156,401.04652
647.354,1670.87175
647.553,1947.94027
647.751,1220.07733
647.949,927.29684
648.147,-700.02653
648.345,-776.35069
648.544,1497.7751
648.742,1086.2967
648.94,-515.80126
649.138,2104.02697
649.336,891.71031
649.534,-560.24089
649.732,-575.05809
649.93,-596.22901
650.129,352.731
650.327,-433.31749
650.525,-458.69067
650.723,688.50667
650.921,-87.10222
651.119,-289.64207
651.317,-566.59088
651.514,975.4311
651.712,-602.58108
651.91,-596.22901
652.108,518.61613
652.306,-500.99201
652.504,1964.59469
652.702,-564.47418
652.9,-137.70559
653.098,-498.87656
653.295,-769.98821
653.493,-511.56984
653.691,556.38624
653.889,142.46703
654.086,1347.49393
654.284,1341.22961
654.482,-236.86456
654.68,-585.64304
654.877,-661.88514
655.075,237.12599
655.273,-230.53283
655.47,-215.76009
655.668,-725.46175
655.865,-179.89099
656.063,432.54778
656.261,1439.34655
656.458,-697.9072
656.656,3179.43625
656.853,-632.22903
657.051,-638.58322
657.248,-454.46141
657.446,839.36304
657.643,-304.42399
657.841,-670.35983
658.038,1082.1144
658.236,-412.17751
658.433,482.93544
658.63,-625.87522
658.828,-532.72854
659.025,-302.31218
659.222,-530.61248
659.42,-627.99311
659.617,1766.74107
659.814,-644.93779
660.012,975.4311
660.209,283.37962
660.406,-279.08469
660.603,933.57601
660.801,-30.19799
660.998,-560.24089
661.195,-700.02653
661.392,218.19952
661.589,1115.56995
661.787,243.43422
661.984,476.63794
662.181,-70.23901
662.378,1364.19776
662.575,428.34801
662.772,-613.16871
662.969,-723.34191
663.166,983.80086
663.363,195.06358
663.56,375.84048
663.757,-446.00337
663.954,443.04666
664.151,512.32017
664.348,-460.80535
664.545,1136.4764
664.742,-238.97521
664.939,-577.175
665.136,-600.46368
665.333,-585.64304
665.529,895.89736
665.726,-526.3805
665.923,-522.14868
666.12,323.31343
666.317,673.8323
666.513,-700.02653
666.71,1366.28563
666.907,-579.29195
667.104,1019.36766
667.3,594.14675
667.497,2536.37119
667.694,864.49184
667.89,-177.78137
668.087,-583.52597
668.284,669.63936
668.48,701.0836
668.677,-636.46512
668.873,18.25578
669.07,396.84582
669.267,-503.10749
669.463,-412.17751
669.66,-664.00375
669.856,-627.99311
670.053,732.52144
670.249,-72.34679
670.446,-560.24089
670.642,-670.35983
670.839,923.11059
671.035,510.22146
671.231,-700.02653
671.428,-184.11033
671.624,845.64561
671.82,-116.61833
672.017,740.90379
672.213,-596.22901
672.409,-106.07606
672.606,-545.42569
672.802,904.27114
672.998,-591.9945
673.194,-276.97333
673.391,514.41885
673.587,-213.64985
673.783,1897.96947
673.979,375.84048
674.175,-515.80126
674.372,-520.03284
674.568,-615.28635
674.764,-600.46368
674.96,1201.27056
675.156,575.26769
675.352,-566.59088
675.548,-399.4954
675.744,386.34354
675.94,-298.08866
676.136,11.93676
676.332,-78.67033
676.528,-414.29133
676.724,1322.43538
676.92,-731.82151
677.116,-575.05809
677.312,2530.14074
677.508,784.90378
677.704,793.28334
677.9,-112.40132
678.096,-642.81956
678.291,818.41937
678.487,-549.6584
678.683,-725.46175
678.879,1274.39695
679.075,1065.38419
679.27,422.04813
679.466,348.52887
679.662,2860.1573
679.857,-378.36167
680.053,-636.46512
680.249,-634.34706
680.445,436.74742
680.64,-388.92805
680.836,-564.47418
681.031,1689.6323
681.227,914.73777
681.423,-589.8773
681.618,-129.27025
681.814,-702.1459
682.009,-532.72854
682.205,-549.6584
682.4,-729.70155
682.596,-517.91703
682.791,-615.28635
682.987,545.89551
683.182,-685.19214
683.378,713.6595
683.573,-17.5561
683.768,426.24808
683.964,-11.23562
684.159,-668.24109
684.355,-378.36167
684.55,568.97414
684.745,1493.60222
684.941,-636.46512
685.136,-281.19609
685.331,506.02394
685.526,453.54478
685.722,1370.4613
685.917,-623.75736
686.112,222.40563
686.307,98.2698
686.502,-661.88514
686.698,-281.19609
686.893,-589.8773
687.088,-490.41517
687.283,908.45787
687.478,-304.42399
687.673,998.44692
687.868,-473.49432
688.063,-23.87688
688.258,1052.83546
688.453,879.14851
688.648,797.47296
688.843,-513.68553
689.038,-560.24089
689.233,-704.26531
689.428,115.10859
689.623,-534.84463
689.818,-526.3805
690.013,1117.66071
690.208,-462.92008
690.403,-806.04741
690.598,1123.93283
690.792,-564.47418
690.987,-725.46175
691.182,1236.7928
691.377,176.13121
691.572,-678.83518
691.766,-372.02231
691.961,749.28569
692.156,-602.58108
692.35,-729.70155
692.545,-108.18444
692.74,558.4843
692.935,1443.52061
693.129,-503.10749
693.324,-498.87656
693.518,-289.64207
693.713,933.57601
693.908,-723.34191
694.102,-744.5422
694.297,610.92614
694.491,115.10859
694.686,1320.34702
694.88,-304.42399
695.075,-712.74337
695.269,-486.18472
695.464,730.42578
695.658,-672.4786
695.852,-59.70066
696.047,1731.31628
696.241,-446.00337
696.436,-439.66025
696.63,-710.62379
696.824,-604.69853
697.019,-291.75366
697.213,598.34177
697.407,-333.99343
697.602,3384.51549
697.796,-539.07693
697.99,1426.82382
698.184,-638.58322
698.379,411.54771
698.573,-649.17438
698.767,598.34177
698.961,388.44406
699.155,-733.94152
699.349,707.37167
699.544,-776.35069
699.738,-484.06955
699.932,1964.59469
700.126,258.1523
700.32,1693.80108
700.514,-369.90926
700.708,503.92514
700.902,-49.1632
701.096,262.35718
701.29,1151.10942
701.484,1301.55065
701.678,127.73627
701.872,1038.19411
702.066,-556.00778
702.26,596.24428
702.453,-141.92348
702.647,7177.34623
702.841,1077.932
703.035,66.69122
703.229,-410.06372
703.423,-721.22212
703.616,352.731
703.81,-452.34684
704.004,1259.77404
704.198,121.42258
704.391,77.21826
704.585,352.731
704.779,47.74038
704.972,759.76244
705.166,-672.4786
705.36,-51.27062
705.553,-28.09092
705.747,-484.06955
705.941,-630.11105
706.134,-668.24109
706.328,-617.40404
706.521,295.99154
706.715,-591.9945
706.908,1925.0384
707.102,51.95192
707.295,-57.5931
707.489,-484.06955
707.682,-583.52597
707.876,127.73627
708.069,-613.16871
708.262,1274.39695
708.456,560.58233
708.649,-418.51909
708.843,-640.70137
709.036,262.35718
709.229,962.87568
709.423,-600.46368
709.616,-661.88514
709.809,-630.11105
710.002,85.63928
710.196,85.63928
710.389,-473.49432
710.582,-169.34327
710.775,1487.34273
710.968,-564.47418
711.162,1322.43538
711.355,-422.74701
711.548,-249.52903
711.741,856.11601
711.934,1274.39695
712.127,-23.87688
712.32,-348.78095
712.513,-182.00064
712.706,-382.5881
712.899,-532.72854
713.092,1201.27056
713.285,-606.81601
713.478,195.06358
713.671,1499.86151
713.864,-676.71628
714.057,-129.27025
714.25,369.53827
714.443,1004.72341
714.636,-649.17438
714.829,-177.78137
715.022,1472.73647
715.214,-676.71628
715.407,-15.44924
715.6,10603.26042
715.793,262.35718
715.986,1130.20473
716.178,858.21001
716.371,-167.23384
716.564,527.01033
716.756,-211.53965
716.949,728.33009
717.142,37.21094
717.334,-498.87656
717.527,-243.19663
717.72,1380.90008
717.912,-547.54203
718.105,763.95294
718.297,1123.93283
718.49,851.92793
718.683,-200.98917
718.875,-319.20778
719.068,1900.05181
719.26,-454.46141
719.453,-596.22901
719.645,-613.16871
719.837,-577.175
720.03,1604.15351
720.222,1065.38419
720.415,-627.99311
720.607,346.42776
720.799,-488.29993
720.992,-481.95443
721.184,-129.27025
721.376,-137.70559
721.569,1430.99816
721.761,-28.09092
721.953,-469.26451
722.146,-695.78792
722.338,310.70399
722.53,1339.14146
722.722,-473.49432
722.914,1364.19776
723.107,-327.65649
723.299,-384.70138
723.491,-753.02351
723.683,-51.27062
723.875,-651.29273
724.067,-636.46512
724.259,1518.63816
724.451,1021.45959
724.643,-810.2905
724.835,-636.46512
725.027,-789.07681
725.219,581.56098
725.411,-547.54203
725.603,-363.57037
725.795,-750.90312
725.987,-568.70762
726.179,-625.87522
726.371,-708.50425
726.563,1103.02488
726.755,350.62995
726.947,-697.9072
727.138,-171.45274
727.33,1554.10024
727.522,-685.19214
727.714,1501.94789
727.905,388.44406
728.097,157.19615
728.289,-331.88108
728.481,-640.70137
728.672,-706.38476
728.864,-664.00375
729.056,910.5512
729.247,-460.80535
729.439,745.09479
729.631,127.73627
729.822,1144.83827
730.014,-49.1632
730.205,-200.98917
730.397,232.92034
730.589,1031.91886
730.78,-700.02653
730.972,1155.29006
731.163,1883.3925
731.354,-496.76115
731.546,-171.45274
731.737,1731.31628
731.929,784.90378
732.12,-135.5967
732.312,-589.8773
732.503,-736.06157
732.694,3063.37361
732.886,11.93676
733.077,-91.31838
733.268,85.63928
733.46,554.28816
733.651,791.18849
733.842,-416.40519
734.033,-596.22901
734.225,-816.65546
734.416,-534.84463
734.607,675.92872
734.798,-611.0511
734.989,-321.3199
735.181,424.14812
735.372,1123.93283
735.563,-450.23231
735.754,1318.25863
735.945,1382.98777
736.136,1088.38781
736.327,1579.12846
736.518,-355.11904
736.709,171.92365
736.9,-551.77482
737.091,795.37816
737.282,-167.23384
737.473,-431.20331
737.664,-503.10749
737.855,1080.02321
738.046,-613.16871
738.237,881.24221
738.428,1403.86335
738.618,558.4843
738.809,-327.65649
739,566.87623
739.191,24.57447
739.382,-784.8346
739.573,-678.83518
739.763,1111.38836
739.954,317.00885
740.145,644.47933
740.335,-655.52957
740.526,-615.28635
740.717,-15.44924
740.907,-287.53052
741.098,489.23267
741.289,678.02512
741.479,1808.40964
741.67,-236.86456
741.861,-780.59256
742.051,-632.22903
742.242,1103.02488
742.432,-61.80826
742.623,274.97103
742.813,-621.63955
743.004,1207.5397
743.194,667.54285
743.385,-634.34706
743.575,-429.08918
743.765,503.92514
743.956,-683.07311
744.146,-560.24089
744.337,-209.42948
744.527,1547.84269
744.717,140.36273
744.908,-450.23231
745.098,1015.18372
745.288,161.40418
745.478,-769.98821
745.669,-793.3192
745.859,657.05986
746.049,552.19004
746.239,-484.06955
746.43,-420.63303
746.62,520.71472
746.81,-473.49432
747,-262.19484
747.19,-632.22903
747.38,-562.35751
747.57,784.90378
747.76,547.99372
747.95,-606.81601
748.14,-443.88895
748.33,1766.74107
748.521,182.44229
748.71,-536.96076
748.9,-321.3199
749.09,66.69122
749.28,-108.18444
749.47,763.95294
749.66,1230.52468
749.85,-539.07693
750.04,150.88387
750.23,-666.1224
750.42,-306.53585
750.609,1339.14146
750.799,-429.08918
750.989,763.95294
751.179,163.50814
751.369,1420.56215
751.558,921.01742
751.748,1029.82705
751.938,-517.91703
752.128,491.33168
752.317,837.2688
752.507,1013.09171
752.696,-365.68329
752.886,-363.57037
753.076,1155.29006
753.265,1274.39695
753.455,-481.95443
753.644,1021.45959
753.834,-835.7527
754.024,960.78302
754.213,-494.64579
754.403,1190.82149
754.592,-687.31121
754.782,-733.94152
754.971,-397.38185
755.16,1868.81454
755.35,732.52144
755.539,-818.7772
755.729,-481.95443
755.918,148.77971
756.107,1155.29006
756.297,-541.19315
756.486,66.69122
756.675,274.97103
756.865,75.11292
757.054,-642.81956
757.243,1111.38836
757.432,778.61882
757.621,1192.91135
757.811,-746.66246
758,1879.22747
758.189,115.10859
758.378,-344.55575
758.567,-40.73387
758.756,1054.92698
758.946,-723.34191
759.135,1483.16963
759.324,-562.35751
759.513,-541.19315
759.702,2043.6862
759.891,218.19952
760.08,-581.40894
760.269,1071.65821
760.458,-61.80826
760.647,1282.75236
760.836,-524.26457
761.025,-192.54946
761.213,-450.23231
761.402,1217.98779
761.591,-112.40132
761.78,-556.00778
761.969,755.57182
762.158,1013.09171
762.347,262.35718
762.535,-422.74701
762.724,950.31932
762.913,-103.96771
763.102,394.74543
763.29,510.22146
763.479,-327.65649
763.668,419.94811
763.856,-477.72429
764.045,709.46764
764.234,-623.75736
764.422,-564.47418
764.611,6066.15009
764.799,-439.66025
764.988,464.04213
765.177,-479.83934
765.365,-630.11105
765.554,560.58233
765.742,-520.03284
765.931,-243.19663
766.119,367.43748
766.308,719.94706
766.496,-353.00631
766.684,-861.22125
766.873,543.79728
767.061,-357.23181
767.25,793.28334
767.438,-655.52957
767.626,-568.70762
767.815,-532.72854
768.003,935.66902
768.191,-672.4786
768.38,-825.14268
768.568,-443.88895
768.756,-591.9945
768.944,-412.17751
769.132,501.8263
769.321,1107.20667
769.509,-281.19609
769.697,396.84582
769.885,820.51386
770.073,1391.33828
770.261,1372.5491
770.449,-627.99311
770.638,902.17774
770.826,47.74038
771.014,694.79526
771.202,-632.22903
771.39,-367.79626
771.578,-257.97275
771.766,161.40418
771.954,-541.19315
772.142,405.24709
772.329,-114.50981
772.517,-424.86102
772.705,-668.24109
772.893,-156.68722
773.081,-426.97508
773.269,-160.90575
773.457,-545.42569
773.644,1391.33828
773.832,1157.38034
774.02,-403.72261
774.208,-702.1459
774.396,652.86647
774.583,-287.53052
774.771,123.52717
774.959,-725.46175
775.146,613.02343
775.334,973.3386
775.522,131.94522
775.709,-63.9159
775.897,-424.86102
776.084,-281.19609
776.272,-441.77458
776.46,87.74445
776.647,-72.34679
776.835,-528.49647
777.022,-507.33859
777.21,-376.24851
777.397,119.31795
777.585,1537.413
777.772,845.64561
777.959,843.55145
778.147,828.89155
778.334,929.38992
778.522,543.79728
778.709,1579.12846
778.896,-293.86529
779.084,180.33863
779.271,1263.95213
779.458,1462.30274
779.645,-72.34679
779.833,625.60658
780.02,-268.52825
780.207,81.42884
780.394,-479.83934
780.582,83.53408
780.769,392.645
780.956,1247.23918
781.143,-636.46512
781.33,1270.21909
781.517,1456.04224
781.704,1142.74784
781.891,1105.11579
782.079,1023.55149
782.266,1328.70034
782.453,1224.25634
782.64,820.51386
782.827,1199.18079
783.014,1082.1144
783.2,820.51386
783.387,1908.38099
783.574,7652.23095
783.761,19232.36157
783.948,31524.94061
784.135,34150.86365
784.322,29486.52973
784.509,26193.62742
784.696,21230.0542
784.882,18674.70889
785.069,18599.39365
785.256,15343.01732
785.443,13834.19134
785.629,10795.87551
785.816,9381.18853
786.003,8716.24355
786.189,6348.219
786.376,5919.9234
786.563,4839.65764
786.749,5105.79054
786.936,3388.6572
787.123,2064.49516
787.309,2503.1404
787.496,2347.31373
787.682,1875.06236
787.869,724.13863
788.055,629.80072
788.242,939.85495
788.428,264.45957
788.615,824.70276
788.801,703.17965
788.988,1695.88544
789.174,37.21094
789.361,1464.38953
789.547,291.78769
789.733,30.89286
789.92,-308.64774
790.106,-481.95443
790.292,696.8914
790.479,-15.44924
790.665,310.70399
790.851,1234.70345
791.037,1048.65234
791.224,1401.7759
791.41,816.32485
791.596,887.52315
791.782,1084.20556
791.968,1034.01063
792.155,1232.61408
792.341,1142.74784
792.527,-285.419
792.713,979.61603
792.899,1015.18372
793.085,-209.42948
793.271,409.44753
793.457,973.3386
793.643,-644.93779
793.829,772.33361
794.015,724.13863
794.201,-152.46882
794.387,732.52144
794.573,841.45726
794.759,1460.21593
794.945,-388.92805
795.131,964.96832
795.316,927.29684
795.502,1073.7495
795.688,283.37962
795.874,-253.75081
796.06,979.61603
796.246,424.14812
796.431,1293.1961
796.617,211.89011
796.803,-617.40404
796.988,1238.88213
797.174,2037.44315
797.36,417.84806
797.545,241.33151
797.731,1947.94027
797.917,-175.67179
798.102,1023.55149
798.288,4895.37106
798.474,828.89155
798.659,3566.70318
798.845,314.90727
799.03,2841.48754
799.216,1209.62937
799.401,1860.48384
799.587,1372.5491
799.772,2037.44315
799.957,1343.31775
800.143,1847.98719
800.328,1618.75002
800.514,1272.30803
800.699,722.04286
800.884,1754.23889
801.07,1918.79202
801.255,929.38992
801.44,981.70846
801.626,2187.22983
801.811,1399.68842
801.996,789.09362
802.181,604.63409
802.367,954.50488
802.552,545.89551
802.737,232.92034
802.922,1451.86845
803.107,537.50239
803.292,782.80882
803.478,2189.30952
803.663,1065.38419
803.848,1414.30027
804.033,1245.14996
804.218,340.12423
804.403,1470.64977
804.588,1096.752
804.773,1276.48584
804.958,113.00386
805.143,669.63936
805.328,106.68946
805.513,770.23848
805.698,-323.43206
805.882,814.23031
806.067,1970.83977
806.252,1071.65821
806.437,54.05764
806.622,2222.58216
806.807,870.77343
806.991,1077.932
807.176,447.246
807.361,30.89286
807.546,79.32357
807.73,1570.78607
807.915,757.66714
808.1,711.56358
808.285,535.40404
808.469,1176.19177
808.654,-194.65933
808.838,1301.55065
809.023,1224.25634
809.208,1945.85838
809.392,1797.99327
809.577,638.18867
809.761,987.98558
809.946,636.09173
810.13,1731.31628
810.315,1355.84603
810.499,908.45787
810.684,2093.62452
810.868,1280.66355
811.053,1428.911
811.237,4315.22698
811.421,-44.94846
811.606,592.04919
811.79,171.92365
811.974,-25.98388
812.159,975.4311
812.343,138.25841
812.527,791.18849
812.712,1531.15492
812.896,1004.72341
813.08,872.86724
813.264,757.66714
813.448,2002.06256
813.633,390.54455
813.817,1013.09171
814.001,535.40404
814.185,251.84475
814.369,678.02512
814.553,1119.75144
814.737,904.27114
814.921,663.34974
815.105,2474.05997
815.289,552.19004
815.473,927.29684
815.657,-59.70066
815.841,2361.86162
816.025,-141.92348
816.209,1943.77647
816.393,524.91182
816.577,390.54455
816.761,1027.73523
816.945,-424.86102
817.129,-333.99343
817.313,-738.18166
817.496,1727.14826
817.68,910.5512
817.864,2045.76719
818.048,812.13574
818.231,367.43748
818.415,1637.51539
818.599,1825.07476
818.783,453.54478
818.966,1316.17021
819.15,190.85662
819.334,161.40418
819.517,163.50814
819.701,472.43946
819.884,-133.48785
820.068,340.12423
820.252,1176.19177
820.435,1163.65104
820.619,554.28816
820.802,757.66714
820.986,556.38624
821.169,652.86647
821.353,2031.19992
821.536,1096.752
821.719,403.14682
821.903,1291.1074
822.086,1263.95213
822.27,-399.4954
822.453,1566.61475
822.636,2534.29439
822.82,70.90214
823.003,862.39792
823.186,-401.60899
823.369,-283.30753
823.553,466.14151
823.736,962.87568
823.919,422.04813
824.102,-205.20925
824.285,738.80824
824.469,1357.934
824.652,1040.28581
824.835,-359.34463
825.018,203.47711
825.201,564.77829
825.384,793.28334
825.567,589.95161
825.75,-232.64337
825.933,933.57601
826.116,1069.56689
826.299,392.645
826.482,-285.419
826.665,1031.91886
826.848,39.3169
827.031,640.28559
827.214,990.0779
827.397,891.71031
827.58,753.47647
827.763,-651.29273
827.945,-503.10749
828.128,-289.64207
828.311,434.64762
828.494,470.34017
828.677,967.06093
828.859,54.05764
829.042,803.75717
829.225,-177.78137
829.408,1257.68496
829.59,-355.11904
829.773,472.43946
829.956,996.3547
830.138,1566.61475
830.321,1468.56305
830.503,-135.5967
830.686,1462.30274
830.869,845.64561
831.051,558.4843
831.234,1038.19411
831.416,935.66902
831.599,833.08023
831.781,1006.81553
831.963,1161.56083
832.146,352.731
832.328,-433.31749
832.511,1343.31775
832.693,-295.97695
832.876,-831.50856
833.058,-393.15487
833.24,1750.07133
833.423,-266.41708
833.605,-224.20143
833.787,2027.03767
833.969,-365.68329
834.152,1008.90761
834.334,1393.42585
834.516,-230.53283
834.698,1833.40684
834.88,108.79429
835.063,382.14241
835.245,866.58573
835.427,-399.4954
835.609,384.24299
835.791,-484.06955
835.973,-276.97333
836.155,654.96318
836.337,535.40404
836.519,-323.43206
836.701,108.79429
836.883,459.84328
837.065,1549.92857
837.247,-680.95413
837.429,1583.29952
837.611,1328.70034
837.793,742.9993
837.975,64.58571
838.157,49.84617
838.338,684.31414
838.52,1633.34546
838.702,-243.19663
838.884,2172.67146
839.066,2455.36368
839.247,1113.47917
839.429,396.84582
839.611,-304.42399
839.793,1877.14492
839.974,822.60832
840.156,489.23267
840.338,799.56772
840.519,2089.46341
840.701,807.94651
840.883,32.99892
841.064,279.17539
841.246,314.90727
841.427,843.55145
841.609,-391.04144
841.79,1995.81835
841.972,1393.42585
842.153,-814.53376
842.335,646.57616
842.516,1872.97977
842.698,992.17019
842.879,-51.27062
843.06,956.59762
843.242,256.04982
843.423,778.61882
843.605,2260.00834
843.786,747.19026
843.967,564.77829
844.148,1065.38419
844.33,-545.42569
844.511,862.39792
844.692,-353.00631
844.873,1034.01063
845.055,-479.83934
845.236,-184.11033
845.417,858.21001
845.598,1159.4706
845.779,-600.46368
845.96,-757.26443
846.141,992.17019
846.323,-84.99419
846.504,-907.93021
846.685,482.93544
846.866,747.19026
847.047,638.18867
847.228,1324.52373
847.409,-649.17438
847.59,117.21328
847.771,331.71908
847.951,1937.53063
848.132,443.04666
848.313,1082.1144
848.494,-405.83628
848.675,929.38992
848.856,178.23494
849.037,348.52887
849.217,738.80824
849.398,-163.01508
849.579,935.66902
849.76,-141.92348
849.94,1238.88213
850.121,1833.40684
850.302,-532.72854
850.483,2108.18781
850.663,-598.34633
850.844,1230.52468
851.025,-484.06955
851.205,73.00755
851.386,-74.4546
851.566,598.34177
851.747,-475.60929
851.927,923.11059
852.108,241.33151
852.288,-596.22901
852.469,-697.9072
852.649,2137.31166
852.83,879.14851
853.01,-471.37939
853.191,-634.34706
853.371,1238.88213
853.551,550.09189
853.732,-179.89099
853.912,1023.55149
854.092,1080.02321
854.273,1599.98289
854.453,866.58573
854.633,1739.65207
854.814,-188.32982
854.994,380.0418
855.174,1010.99967
855.354,946.13365
855.534,830.9859
855.715,459.84328
855.895,568.97414
856.075,1935.44864
856.255,678.02512
856.435,476.63794
856.615,757.66714
856.795,912.6445
856.975,1493.60222
857.155,535.40404
857.335,270.76654
857.515,-146.14151
857.695,277.07322
857.875,646.57616
858.055,-213.64985
858.235,-670.35983
858.415,1307.81632
858.595,-374.13539
858.775,180.33863
858.955,717.85124
859.134,-357.23181
859.314,516.51751
859.494,-209.42948
859.674,-116.61833
859.854,1157.38034
860.033,793.28334
860.213,455.64431
860.393,698.98751
860.573,824.70276
860.752,696.8914
860.932,1733.40026
861.112,-668.24109
861.291,-500.99201
861.471,70.90214
861.65,375.84048
861.83,-602.58108
862.009,174.02745
862.189,1408.03819
862.369,457.74381
862.548,401.04652
862.727,1393.42585
862.907,192.96011
863.086,682.21783
863.266,722.04286
863.445,828.89155
863.625,1827.15781
863.804,-615.28635
863.983,973.3386
864.163,558.4843
864.342,-251.6399
864.521,921.01742
864.701,102.4797
864.88,207.68368
865.059,1697.96977
865.238,543.79728
865.418,812.13574
865.597,323.31343
865.776,-36.51941
865.955,-604.69853
866.134,1314.08178
866.313,918.92423
866.493,-186.22006
866.672,434.64762
866.851,2380.56481
867.03,669.63936
867.209,1549.92857
867.388,-32.30509
867.567,-678.83518
867.746,527.01033
867.925,996.3547
868.104,-289.64207
868.283,119.31795
868.462,-249.52903
868.64,-361.45748
868.819,543.79728
868.998,291.78769
869.177,1675.04091
869.356,501.8263
869.535,-604.69853
869.713,807.94651
869.892,518.61613
870.071,4946.95221
870.25,1747.98752
870.428,-583.52597
870.607,-382.5881
870.786,1063.2928
870.965,-28.09092
871.143,-365.68329
871.322,464.04213
871.5,443.04666
871.679,772.33361
871.858,148.77971
872.036,-200.98917
872.215,75.11292
872.393,327.51632
872.572,-355.11904
872.75,-272.75071
872.929,1355.84603
873.107,698.98751
873.286,291.78769
873.464,1324.52373
873.642,359.03397
873.821,-262.19484
873.999,-534.84463
874.177,1491.51575
874.356,879.14851
874.534,-708.50425
874.712,235.02318
874.891,1291.1074
875.069,-247.41819
875.247,1370.4613
875.425,1180.37181
875.604,171.92365
875.782,-287.53052
875.96,1038.19411
876.138,-257.97275
876.316,1464.38953
876.494,1666.7025
876.672,-712.74337
876.851,985.89323
877.029,1822.99169
877.207,1165.74122
877.385,1637.51539
877.563,-647.05606
877.741,805.85185
877.919,627.70366
878.097,-659.76658
878.275,638.18867
878.452,-363.57037
878.63,-365.68329
878.808,-678.83518
878.986,123.52717
879.164,1526.98276
879.342,-310.75967
879.52,-257.97275
879.697,22.46828
879.875,1416.38759
880.053,-129.27025
880.231,1048.65234
880.408,-431.20331
880.586,1111.38836
880.764,598.34177
880.941,361.13489
881.119,1374.63688
881.297,-424.86102
881.474,1476.9098
881.652,2106.1074
881.83,-490.41517
882.007,-515.80126
882.185,-388.92805
882.362,274.97103
882.54,1539.49899
882.717,935.66902
882.895,495.52962
883.072,1013.09171
883.25,554.28816
883.427,1057.01847
883.604,-226.31186
883.782,1090.4789
883.959,-801.8045
884.136,661.25314
884.314,-481.95443
884.491,990.0779
884.668,633.99476
884.846,-458.69067
885.023,1257.68496
885.2,-661.88514
885.377,1380.90008
885.555,-306.53585
885.732,-247.41819
885.909,761.8577
886.086,-670.35983
886.263,207.68368
886.44,1021.45959
886.617,495.52962
886.795,916.83101
886.972,-549.6584
887.149,-481.95443
887.326,-602.58108
887.503,753.47647
887.68,453.54478
887.857,241.33151
888.034,3318.24127
888.21,-211.53965
888.387,1560.35759
888.564,-359.34463
888.741,-173.56225
888.918,224.50864
889.095,-165.12444
889.272,174.02745
889.449,-59.70066
889.625,291.78769
889.802,-336.10582
889.979,249.74217
890.156,-572.94123
890.332,266.56192
890.509,26.68064
890.686,797.47296
890.862,1706.3069
891.039,-689.43033
891.216,1059.10994
891.392,763.95294
891.569,-488.29993
891.745,-234.75395
891.922,-450.23231
892.099,224.50864
892.275,258.1523
892.452,-814.53376
892.628,-454.46141
892.804,-281.19609
892.981,-649.17438
893.157,-712.74337
893.334,-439.66025
893.51,-234.75395
893.687,127.73627
893.863,-515.80126
894.039,499.72744
894.216,-304.42399
894.392,1025.64337
894.568,-651.29273
894.744,47.74038
894.921,1130.20473
895.097,1084.20556
895.273,264.45957
895.449,89.84959
895.626,-382.5881
895.802,-820.89898
895.978,-627.99311
896.154,967.06093
896.33,-262.19484
896.506,359.03397
896.682,763.95294
896.858,1318.25863
897.034,1368.37348
897.21,-755.14395
897.386,1443.52061
897.562,-344.55575
897.738,51.95192
897.914,967.06093
898.09,-359.34463
898.266,-488.29993
898.442,131.94522
898.618,713.6595
898.794,-452.34684
898.969,535.40404
899.145,975.4311
899.321,-479.83934
899.497,799.56772
899.673,671.73584
899.848,-424.86102
900.024,-141.92348
900.2,1868.81454
900.376,-479.83934
900.551,977.52358
900.727,-15.44924
900.902,-308.64774
901.078,1316.17021
901.254,851.92793
901.429,1046.56075
901.605,-632.22903
901.78,-460.80535
901.956,-575.05809
902.131,-833.63061
902.307,-40.73387
902.482,-577.175
902.658,-492.53046
902.833,-526.3805
903.009,-44.94846
903.184,617.21793
903.359,1142.74784
903.535,-498.87656
903.71,-812.41211
903.886,589.95161
904.061,138.25841
904.236,155.09209
904.411,96.1648
904.587,799.56772
904.762,457.74381
904.937,-733.94152
905.112,585.75635
905.288,-475.60929
905.463,468.24085
905.638,-106.07606
905.813,300.19526
905.988,-520.03284
906.163,-175.67179
906.338,556.38624
906.513,1337.05328
906.688,491.33168
906.863,464.04213
907.038,-245.30739
907.213,1261.8631
907.388,736.71267
907.563,-338.21824
907.738,-806.04741
907.913,-543.3094
908.088,-264.30594
908.263,1088.38781
908.438,592.04919
908.613,30.89286
908.787,1040.28581
908.962,1157.38034
909.137,-782.71355
909.312,-702.1459
909.486,-78.67033
909.661,-331.88108
909.836,581.56098
910.011,749.28569
910.185,-575.05809
910.36,-361.45748
910.535,1737.56815
910.709,1597.89754
910.884,-99.75112
911.058,-262.19484
911.233,-755.14395
911.407,562.68033
911.582,41.42282
911.757,-186.22006
911.931,430.44791
912.105,1069.56689
912.28,1217.98779
912.454,-260.08378
912.629,-66.02357
912.803,-431.20331
912.978,308.60231
913.152,-437.54596
913.326,-331.88108
913.501,-611.0511
913.675,2397.18869
913.849,-395.26834
914.023,-357.23181
914.198,209.78691
914.372,539.60072
914.546,-285.419
914.72,409.44753
914.895,398.94619
915.069,274.97103
915.243,-262.19484
915.417,-234.75395
915.591,9.83036
915.765,1872.97977
